final_value,max_drawdown,max_win_streak,max_loss_streak
1003221.6745530623,0.10872790637065737,7,4
1000373.3909483778,0.35234072537154426,4,6
996752.7679450104,0.6171949896057433,7,7
1000824.8285271733,0.3956025613777898,7,6
993309.3890449427,3.248609569608168,4,10
998171.9828071514,1.0793818297793603,4,8
1003007.774587997,0.06800140340519428,5,3
995207.6817474219,1.3555739347027114,7,8
1000284.7079904878,0.19805966707109476,3,5
1000583.0522998613,0.35234072537154426,4,6
1003208.23975698,0.19797680550122151,10,5
992466.8021009731,3.2530102690705958,5,10
1001262.9472698946,0.4150591291262756,6,6
1002467.1247461373,0.19767164615513855,5,5
1001205.164464154,0.36699692229526365,4,6
999859.8902703786,0.6184655298884103,5,7
1002458.8305703632,0.19781886146076708,5,5
1003496.2692797449,0.0571324098040927,6,3
1002971.4439580569,0.35179530133481113,14,6
997200.7895849603,1.8734790345985397,6,9
1000181.637624092,1.0779652133388973,6,8
1002065.5656521455,0.21739994406966184,8,5
1001741.0511191348,0.3522947544598181,6,6
1004000.1170171713,0.2099452787321024,9,5
1001443.7478649986,0.2174778150032192,5,5
999107.1586593235,0.643693084685822,6,7
1002295.7234206109,0.3514946453122176,5,6
1000700.6915252169,0.3522640586922476,4,6
1002902.4497331255,0.13752073995055633,8,4
984307.6679768194,5.739642863744767,4,11
1002687.7802753018,0.1196355488327407,5,4
1000298.017051635,0.7072855891959229,7,7
1002541.851986788,0.19802030820141917,4,5
1001264.0258631087,0.3609807093035744,4,6
994105.3134730752,2.007718560032119,4,9
1001586.0680289813,0.3766651120064221,7,6
999641.789785371,0.6182876952233007,6,7
1003579.5621162204,0.1109155618282146,6,4
1002566.2032784121,0.20899743847976776,4,5
1002928.0998674855,0.19802030820141917,10,5
1001291.4561010645,1.0764132635022106,7,8
1002365.5461911468,0.19773271894728758,5,5
1000881.1717534454,0.35147881251464397,5,6
1001988.4113390413,0.3558590205476968,4,6
1000856.4541971867,0.3812731522809526,4,6
1000930.1769722474,0.3520020138176089,4,6
1001993.2163583045,0.3575442916328442,8,6
994218.8408386355,3.2484164014911325,5,10
995713.6656234369,1.8748793144880453,6,9
1001377.840618158,0.1973967225573576,5,5
1000836.0302133135,1.0831725280870037,8,8
1000835.7491392182,0.6229845897833148,10,7
999783.2691218428,1.1206460490016201,4,8
1002041.4939167323,0.3718088238267135,6,6
995718.9636606468,0.6186711440721807,4,7
1001075.7362451316,0.2611581329908867,6,5
999592.4331228695,0.6178558184450473,7,7
994052.1280615042,3.250407733049512,5,10
1003726.249950863,0.1142794463374688,5,4
1002796.2585880139,0.35694374001353285,7,6
1000568.5752711797,0.3519189104604274,4,6
992616.199260701,2.1425419584157877,5,9
1003555.417430545,0.22101340346823353,6,5
1002595.3830818769,0.35228971645181134,7,6
1002868.9022590008,0.1085458046616548,4,4
1002427.3825596852,0.6187019701252391,8,7
1002879.1805535872,0.19743889561453376,6,5
1000826.6524075692,0.6184074429472632,5,7
1003779.8829939556,0.10870349969267216,5,4
1002057.4898952432,0.1976586957586265,3,5
1003318.6629531463,0.12831786029339057,7,4
1000028.7728612344,0.19803986308478627,4,5
997272.00675217,1.1380204689459559,3,8
1004059.0943761342,0.10848778623955696,11,4
1000815.953784396,0.6198146787302035,6,7
995761.9577101395,1.8750412828215335,6,9
999075.093857919,1.0784200403727509,5,8
1001711.0111413277,0.2272132019621973,7,5
975875.5793695154,9.743624592878481,6,12
1000597.0987963097,0.35194995989394035,6,6
1001611.4786088646,0.12096993472659984,4,4
1000284.4717426691,0.35226244730212364,6,6
1000593.711582392,0.35204690449699205,4,6
1003855.5275731275,0.10844533635911802,8,4
984320.1751984773,4.047618953357053,6,10
1002418.8471877095,0.19765494793009517,8,5
1000335.5348495505,0.6641883202528662,8,7
1002727.3403213567,0.10875577756748946,6,4
1002727.1219024849,0.19799677541494248,7,5
997798.596647565,1.1670364233207817,5,8
997391.2434005148,1.0810099326601061,5,8
1003873.167373172,0.10848291076020188,5,4
1002153.8419250217,0.19780862169675165,6,5
1003029.9233419371,0.10865816041335566,7,4
1002556.4036539535,0.1087204932925772,3,4
999789.1536647081,0.40840906407009303,4,6
1001365.3100409533,0.352021803513273,5,6
1001434.2461365575,0.2288821197613445,8,5
1003518.1895257554,0.05715102686780586,4,3
1000837.5791888977,0.24631730340680585,4,5
1003095.2759829496,0.1087529604603318,3,4
999295.8186993249,0.6482204760962166,6,7
1002780.5554130157,0.10860178551697738,8,4
1003661.9794219362,0.19758615703930263,8,5
1004480.9992903499,0.05705327789735324,8,3
998842.8208491757,0.6928603690026793,5,7
1003216.7370198311,0.11148762156945968,6,4
992782.6119086824,1.8763806130091951,6,9
1003139.5250882595,0.1980308150630146,6,5
1000304.8704929525,0.6497125232728553,5,7
1001427.5080467633,0.3516330286359888,4,6
1002046.6876358446,0.1978967748310021,4,5
1002428.8887236174,0.3513775525214823,5,6
1001263.1656887664,0.3648124809974106,5,6
968769.1917575954,3.250183112382665,3,10
991932.06237218,3.304862982271898,4,10
1002266.7885366073,0.1977688734871694,7,5
999081.6888718547,0.21065250189556659,5,5
1003428.4566177509,0.05709865911440981,6,3
1000600.6425711018,0.6231836310069884,6,7
1004020.1001272758,0.11169395636984784,9,4
1001885.421633447,0.19779737859122073,7,5
1001368.0920194068,0.3687102780700729,4,6
1000748.5570134658,0.1979255877916,7,5
1003428.4566177509,0.06247351248335457,6,3
1004494.521821986,0.10859728027045878,9,4
1002848.2620616311,0.19784740702080886,7,5
1002633.6191043968,0.2070246512532391,6,5
1000010.386257489,0.3520481019978353,5,6
1000276.1018712481,0.3518788132557399,10,6
1003432.0482331254,0.10871204789134872,7,4
1001260.3719330332,0.35206906569329127,4,6
1002796.5794657492,0.3515195836487835,7,6
1002327.4581120149,0.20302783515373005,6,5
1003055.8183957583,0.19783367847532557,10,5
999993.3764511204,0.6186848712060784,6,7
999740.6714509807,0.26284988551757055,3,5
1001149.1344191973,0.618384325689331,6,7
1001209.8876438884,0.3523000348665184,7,6
1002071.696014734,0.19796117672022895,5,5
992050.3551302858,3.367239547165441,5,10
1001729.3161894202,0.3520790683594012,4,6
1002088.1276536265,0.19760792072646025,5,5
1001947.2691707801,0.6190113211103017,6,7
1003731.6054355279,0.10837546991978686,6,4
1000566.8042743463,0.618940600115075,5,7
992373.569671183,3.250521828260123,4,10
957456.128561164,16.84669284319565,7,13
1002346.1023776494,0.2031854797839059,6,5
1004113.3845064922,0.05713403108472731,8,3
1002415.8048603749,0.3520910826270714,4,6
1000282.0650898948,1.0786196034540705,7,8
1000812.6467682824,0.2510187094853464,5,5
1001057.6770816485,0.35344104412621075,4,6
1001892.454002762,0.20207119875808027,7,5
1002486.9047691647,0.19755414156162515,5,5
1001483.5263299253,0.21012421166142675,5,5
1000467.1971498963,0.20892919711289745,5,5
1000395.0896142449,0.6241914501333106,6,7
1001361.9233433059,0.4262378701808542,4,6
1001867.0450646036,0.6183336774313195,5,7
1003946.5957710869,0.10842421522016521,6,4
999785.1359671503,0.3962457483578939,4,6
1001566.8691349451,0.35219344523236873,9,6
1001317.0700807903,0.6526948358084884,7,7
999043.0561177266,1.0789167296093438,6,8
1000665.9952121143,0.6181296627040325,4,7
999284.4946176241,0.6186725115366759,5,7
1000911.1829959382,0.3518367039913434,4,6
1000590.3382867858,0.6184001272949329,7,7
1002893.0504635479,0.2074457955196801,10,5
1002453.0364173048,0.19756567845320774,6,5
1003188.021065559,0.20313701929252753,5,5
1002138.4583079685,0.11818273675201721,4,4
953629.5073438721,16.848590963823266,4,13
1000649.7043455978,0.617742290227101,4,7
1000622.8919021271,0.38273610422074267,5,6
1003158.8234331473,0.3512615422086108,9,6
1002712.8151547806,0.19805966707109476,6,5
1003767.3690909096,0.1084711127390111,10,4
1001562.8401709674,0.2033042637120276,4,5
999325.31590815,0.44487605744661546,4,6
999519.2496444158,0.7117688567934304,4,7
1003226.8963463972,0.3519288381229133,8,6
1001675.3993970836,0.35140958117451776,5,6
1002874.6204537852,0.19786351550673548,6,5
1001848.7712055084,0.3520679076515936,4,6
1001334.1212086834,0.3516929804807277,5,6
1001311.6616660659,0.3718831855914788,6,6
1002987.4399365678,0.19803986308478627,4,5
1003021.3082884278,0.19761849032115383,5,5
1001317.0700807903,0.6180336683936712,6,7
1001732.939645746,0.11421655805031047,5,4
1001189.7372908515,0.35625236281890577,5,6
1000343.6693511538,0.4273648140570899,5,6
1000670.2063164893,0.35234072537154426,6,6
1001565.672240213,0.2075813691541139,5,5
1000517.1548083321,0.6180961296974945,6,7
1003203.2298199898,0.10879018462705196,5,4
997858.3954052435,1.16485256279903,5,8
998559.910660482,1.8893097946934063,5,9
993748.7608248555,3.2523839126681158,6,10
1000146.4395678126,0.6178691227723699,5,7
999156.6751483722,1.0844768861685123,6,8
1002982.5324584411,0.10879824419180319,4,4
1004729.6130583077,0.10879018462705196,6,4
957106.8524970002,16.82972283265003,8,13
1002380.1891483811,0.197766365094301,6,5
1000224.3102748712,0.6183126522548879,5,7
1001969.2124450051,0.35203476047778487,4,6
1000493.7004774264,0.1327030811214121,4,4
1004152.3787553506,0.06261018800375096,7,3
955909.0054624111,16.869635924204335,6,13
978804.85920766,6.494566034783941,9,11
993315.7679791326,3.252218356161692,3,10
1002732.0293806116,0.1978139196541796,6,5
1003031.1462263989,0.10863097424341618,7,4
999919.9633850002,0.6622448520722636,4,7
1001923.8913090082,0.19766051906872367,6,5
1002193.5785575642,0.11827185833491079,3,4
1002438.627210737,0.19766193627826714,4,5
999675.1183297642,0.6354292443253219,3,7
1003679.531486427,0.05716090526671615,5,3
1003598.4401325213,0.10874977626655181,5,4
996545.7592134285,1.881243405302529,4,9
996952.5879848066,1.881011254203619,7,9
999338.6347890587,1.1178277016752076,7,8
1002449.1074150384,0.351170288340773,11,6
997324.6919829919,1.0799441628670203,4,8
1002193.5785575642,0.11431927090821156,5,4
1000634.4864511165,1.1049997108545118,8,8
992852.7704254597,3.2952139207090814,8,10
1001695.1269598249,0.35188892327072335,7,6
1002280.4498055814,0.617239912444798,6,7
1001331.3768284946,0.617213132469975,4,7
1003799.4180975219,0.10873645840848838,8,4
1000915.5109867986,0.6174402648857596,5,7
1003358.838764942,0.35206745608661405,11,6
1002063.8374993415,0.3518701471737191,5,6
998160.1171492146,0.805624057875412,5,7
1003055.2525985618,0.1977746583852062,6,5
1000269.4752285747,1.0784246314210397,4,8
1003530.7034288014,0.10872612428908862,8,4
1001277.1891570002,0.6232757573240526,8,7
1002962.2131388066,0.1974679224428115,5,5
993939.4069421772,3.2457401852326777,7,10
992964.9628760816,3.272159415400105,5,10
996148.3794263294,1.873947996376164,6,9
999452.126251161,1.079355164649274,4,8
1001160.4815291127,0.24171227175190335,5,5
992829.4400109571,3.250692177844668,3,10
1002374.0587857927,0.12806131337228382,5,4
1000317.7206055286,0.6462413773963551,8,7
1000248.7610173469,0.6187780393898462,5,7
997445.2274229442,1.0796891601463159,5,8
1003986.2317754158,0.06004851828622105,5,3
1001232.0645455533,0.6175046085870126,5,7
994430.1271533269,3.2499375150939502,6,10
1002079.1652217924,0.19789137174564092,5,5
1003344.7764258392,0.10873099127083734,5,4
1001011.9223232662,0.7044868824206053,5,7
996433.996516777,0.6173912188071222,7,7
1003873.167373172,0.10874695947028563,10,4
1002433.2563942773,0.19789580667551065,6,5
991924.5945074855,3.2482364614830943,4,10
955898.5665796341,16.838031909508953,3,13
1001101.3863794915,0.20560648431780593,7,5
997173.8067340442,1.1913012140022943,4,8
1001456.9240980467,0.19789792438693793,4,5
999755.3750292838,0.35208206699279937,5,6
1001816.4885458548,0.1978548984516525,6,5
1003183.797175287,0.21447428794909856,7,5
1001106.8153252783,0.3589229068358218,5,6
999298.0696395793,0.6183016639871013,6,7
1000309.4647897638,0.4429670118033003,4,6
1002036.4618015443,0.21724120323896598,8,5
1004180.8916225457,0.10853229887510883,10,4
1002301.8537831993,0.3946605341626815,7,6
994210.2257851261,3.2527598877055484,4,10
1002055.827165026,0.35159666135940004,8,6
1002913.5476840497,0.1085639278934097,6,4
1001206.7500587353,0.3520054877455592,8,6
1002226.5830118222,0.6170515522538611,7,7
1001757.7505524434,0.618293777766795,5,7
996006.5990698135,1.8746842250190683,5,9
1003877.4330958282,0.1977358985492048,8,5
1001650.5753165865,0.19779935019525202,4,5
997333.2007270032,1.8712266148318173,5,9
1001988.090461306,0.3519210292668796,7,6
1000290.3225490467,0.352305494822062,5,6
986794.832181609,5.6506341301436915,8,11
1003805.1097917168,0.05711993293373283,5,3
1001689.9929020437,0.19766900245903832,6,5
1001235.1328114893,0.22699203768857024,4,5
1001499.1324312252,0.3855480156420101,4,6
1001625.9489527715,0.3517128733370837,4,6
998691.6282115262,0.3515620030665205,6,6
1002600.1875902803,0.1087389075016096,4,4
991569.3007406439,2.365382117448184,6,9
1002506.4663733204,0.1977053297285414,10,5
999472.3540826325,0.6626022971030243,3,7
976630.8833374041,9.73280015161612,8,12
1003878.9768580252,0.19790208054338002,6,5
996624.4572887297,1.8814083276110196,5,9
1003299.4986958597,0.351463821072318,8,6
998538.2353339328,1.876653991415433,7,9
1000836.6093135605,0.6189196407217588,4,7
1003208.23975698,0.19791745510531186,5,5
1001542.6214795464,0.19800051208492211,4,5
1003946.3508516257,0.11420991497711722,8,4
1003713.6447577481,0.10860985364179532,4,4
994580.5190088371,3.243229070766016,7,10
1001772.2659411344,0.1977843734365734,4,5
1002693.8346796161,0.19780471919590764,6,5
1001332.3436958198,0.35177236562108033,5,6
1002207.640896667,0.35175682455573176,6,6
999947.9425704733,0.6378311970383045,7,7
1001419.3853069546,0.3522549321628837,5,6
1001416.1110148004,0.35153701039484475,6,6
998948.6395288564,0.2378203304146909,4,5
1004372.494987908,0.06266631190952543,8,3
1002634.0559421403,0.10868586142559648,6,4
1001037.9123904158,0.3519322071839484,7,6
1001581.1824451764,0.19791087193229473,8,5
985034.0012930899,5.631597048362734,7,11
1002073.3409160043,0.37793160370641654,9,6
998007.1653335419,1.0788378560669658,5,8
1000164.9967063783,0.6183702241576944,5,7
1002505.900576124,0.20479695905874662,8,5
1003383.2202092959,0.10876356278140954,11,4
1000274.8540542198,0.37849919997771975,8,6
1001875.0943209165,0.617646946652823,11,7
1001615.8049580001,0.19795762000170775,5,5
1001959.8131754275,0.35221896519914864,10,6
1003569.2608399163,0.19759738427804555,7,5
1000735.2134098271,0.35195876406837184,6,6
1002761.8769292766,0.20749453270114737,5,5
1003564.3268612002,0.10865587965764377,4,4
1001811.5550779984,0.35189499000986657,6,6
1002052.1344105783,0.21482972127635294,7,5
1000234.1747134317,0.6178731294569705,4,7
1001151.2364354306,0.3520096881407449,4,6
999489.0827359,1.1220965747350835,6,8
1002356.1439135573,0.35121233450497735,6,6
974744.0437336096,9.763729563481075,4,12
1003344.2106286427,0.10850114697164744,7,4
999812.0360485496,0.6183978950767568,5,7
1001460.3833644551,0.19738048476369147,6,5
999015.5461982371,0.6189662311108093,5,7
1002275.399866857,0.6175483022297119,6,7
1002747.0197161706,0.20745887961731097,6,5
996834.4462078505,1.0846065639687863,5,8
1000352.8532098716,0.3616394410275163,4,6
260948.5454336329,87.0047213347254,5,16
1002447.9145856812,0.351705034541791,7,6
994836.5772491898,1.8748341827601676,4,9
1002175.3428075935,0.3518099827131591,6,6
1001471.0389274687,0.23256425796094782,5,5
1001734.1731581097,0.11399380575267282,5,4
1001826.5300817627,0.37135641631103883,4,6
1000250.1170242616,0.6594144078523186,5,7
1000120.402251488,1.0767961558755943,9,8
1003036.619501722,0.19740257095155772,6,5
1001791.5561252395,0.19771033073399075,5,5
996383.3588953926,1.077859899601987,7,8
1002889.0184915583,0.10877138566999757,7,4
1002781.4120328429,0.19780862984753542,5,5
1004187.1337821423,0.05715942400797559,7,3
1001049.2957788056,0.35170762290107166,3,6
999940.6040932297,0.6183179462369038,6,7
1003570.0450559845,0.1980058868797368,5,5
1001761.3958596219,0.3522611444660023,10,6
999494.8790478368,0.6464380187713826,4,7
1001547.6043996769,0.10865548271982794,6,4
1002332.1288314632,0.3515447739255158,6,6
988338.7858242244,5.630645223116999,5,11
1001102.7257348213,0.3639616038237515,6,6
992060.0666005457,3.247630260253051,4,10
998795.2203156755,1.8692448735482106,9,9
1001175.9087024152,0.20350120134986152,4,5
1001204.288958017,0.3517812934874804,4,6
1002120.1807256136,0.3518420728545864,6,6
1003321.0980641348,0.351909877124834,7,6
1002825.0770011495,0.35221563028061775,5,6
1003143.6713320357,0.1976507729856592,6,5
1002541.4133183945,0.11408820477256569,4,4
999364.4651061911,0.3551116821748197,3,6
1002455.7159368948,0.10870453286410044,5,4
1000092.2255938229,1.0786567988772362,4,8
1002359.8544969519,0.19800215000688984,8,5
1002789.305649348,0.6188424716320229,5,7
1002189.6265270832,0.6182350749414306,13,7
999040.8791781215,0.4778191256141372,5,6
1000910.7483929195,0.35721040016664085,6,6
1001484.4894739909,0.43906030775874305,7,6
1001787.4333740408,0.35175879463554205,4,6
1002620.4062817013,0.20730170467564754,9,5
1002864.6370472044,0.35170319758028623,4,6
1000057.3790788682,0.6362151134341946,6,7
1002556.1439135573,0.3517892857670132,8,6
1001057.7453435027,0.6188432376847646,8,7
1002727.4846126044,0.24179648198019432,9,5
999754.4586713958,0.6185037069687004,5,7
999751.6716469342,0.2348691165564492,3,5
990662.4893983548,1.0805977398157114,5,8
1000198.008438411,0.6253983876711515,4,7
1000661.3463435187,0.3522893987304077,4,6
996826.918389448,1.876653991415433,4,9
1001644.8423008672,0.35221896519914864,5,6
1002101.1548635499,0.35742813851640665,5,6
997506.3682993733,0.6880759244318321,5,7
992534.5234728983,3.2580573582532844,8,10
998950.6059231228,1.1640043893368808,6,8
1003553.4449202678,0.6189494261676849,9,7
1002654.5806903616,0.3518169007399476,10,6
1000616.5314410124,0.3518393180951272,5,6
1002192.4734637607,0.19770172399035546,7,5
1001395.6887254426,0.1979372346163679,4,5
998082.7829455924,1.9079593404423196,6,9
1002984.4277619629,0.057106970227677724,9,3
1001443.7478649986,0.19777309574178478,5,5
1002305.7827854657,0.2122490893360405,5,5
1002546.3207965211,0.1978506890120425,6,5
1003323.570431273,0.19739080649740232,8,5
